output,sample_size,index_type,factor,S1,S1_conf,ST,ST_conf,S2,S2_conf,skip_reason
D_conv_km,512,main,Q_b_kJ_mol,-2.302000117881353e-05,0.00012305484052856013,9.29464383903767e-06,1.423578212243675e-05,,,
D_conv_km,512,main,H_rad_pW_kg,-0.0012642300555538906,0.009466764209275499,0.007659547877507817,0.0033274472330447244,,,
D_conv_km,512,main,f_porosity,-0.0016321256732226062,0.0027452194873429808,0.0006829806307798031,0.0010533937099311023,,,
lid_fraction,128,main,q_basal_target_mW_m2,0.6006422725081216,0.1820679387460827,0.6961064577640573,0.14902609720187382,,,
lid_fraction,128,main,d_grain_mm,0.12680146271594067,0.11003206944627981,0.2515158028940491,0.08450235190315432,,,
lid_fraction,128,main,epsilon_0,0.006900388754781161,0.02178644192873863,0.0058027745942658675,0.005260065006021234,,,
lid_fraction,128,main,T_surf_K,0.004689072270893569,0.015504871272777573,0.004576055071244057,0.0053459042169037895,,,
lid_fraction,128,main,D_H2O_km,0.005925514902471686,0.015153162849037,0.002843257653170624,0.005599836231547429,,,
lid_fraction,128,main,mu_ice_GPa,0.006469634441164156,0.008027354824183085,0.0008473672277759865,0.0007923405394053427,,,
lid_fraction,128,main,Q_v_kJ_mol,0.26240244785865,0.11812207574330857,0.27707328230564454,0.10578003099136321,,,
lid_fraction,128,main,Q_b_kJ_mol,-0.00011007307113913851,0.00023874870871661035,4.2172471290972455e-06,7.557171781068312e-06,,,
lid_fraction,128,main,H_rad_pW_kg,-0.008615749670976771,0.008822195159948644,0.0011896858717236676,0.000659422832509982,,,
lid_fraction,128,main,f_porosity,-0.0015634477340943447,0.003479009983962734,0.00017074895890040575,0.0001071738967434852,,,
lid_fraction,256,main,q_basal_target_mW_m2,0.581024358268929,0.12081705998001967,0.6868515783348194,0.10871061574634863,,,
lid_fraction,256,main,d_grain_mm,0.15103796717732162,0.08054987197971059,0.23447068905169888,0.05351413303530846,,,
lid_fraction,256,main,epsilon_0,0.004922149367009526,0.022909250428541254,0.01068451090127163,0.007014536197945408,,,
lid_fraction,256,main,T_surf_K,9.575880857985214e-05,0.009237871754218592,0.003154267322650519,0.0028109290319820097,,,
lid_fraction,256,main,D_H2O_km,0.0027688649346122233,0.007571565541417111,0.0014769245957805461,0.002702042076278896,,,
lid_fraction,256,main,mu_ice_GPa,0.0028440913947408173,0.0048454198415314375,0.0006071512947024894,0.00044700718844944173,,,
lid_fraction,256,main,Q_v_kJ_mol,0.1994032158987491,0.09030656895598603,0.26922537354872333,0.0739827407778981,,,
lid_fraction,256,main,Q_b_kJ_mol,-8.827123974938729e-05,0.00014248879061582974,3.596703179318049e-06,4.377322386039207e-06,,,
lid_fraction,256,main,H_rad_pW_kg,-0.007830306602122705,0.006029183411731164,0.001025130706479939,0.0004152024816681865,,,
lid_fraction,256,main,f_porosity,-0.0008252759192143262,0.0021364387849753647,0.0001689368919841375,6.887483582471382e-05,,,
lid_fraction,512,main,q_basal_target_mW_m2,0.587501926798184,0.0893965891144151,0.7046224122478265,0.07899049743176609,,,
lid_fraction,512,main,d_grain_mm,0.15810647196366542,0.05645206271736177,0.23881062595833022,0.039966935075215836,,,
lid_fraction,512,main,epsilon_0,0.00322249399671691,0.01464375404264806,0.012857467232736348,0.0055396230799613705,,,
lid_fraction,512,main,T_surf_K,-0.0027766628695184833,0.006001363750757553,0.003129103487314529,0.0019818888732558576,,,
lid_fraction,512,main,D_H2O_km,0.0007669260675273362,0.0037228317118406457,0.0014227748607869698,0.0018084186951376968,,,
lid_fraction,512,main,mu_ice_GPa,-0.00017464603671850224,0.004778557201106743,0.0019342843820942047,0.0019867168428162408,,,
lid_fraction,512,main,Q_v_kJ_mol,0.1788905636852403,0.05890369288484309,0.2640062107598967,0.04676981244767803,,,
lid_fraction,512,main,Q_b_kJ_mol,-0.0001713361581926701,0.0002659714452919678,9.845093579964878e-06,1.0896494111575778e-05,,,
lid_fraction,512,main,H_rad_pW_kg,-0.0016071900780954393,0.0074848159065689255,0.003956463182672887,0.0027487088302963415,,,
lid_fraction,512,main,f_porosity,-0.0030054887167489026,0.0040563493905035174,0.0009930360723403569,0.0015411660291832917,,,
Ra,128,main,q_basal_target_mW_m2,0.019296112268654592,0.09256890565274362,0.9945720543467428,1.2173037170209453,,,
Ra,128,main,d_grain_mm,0.01854900363952959,0.9778401266094477,1.6057916752505528,39.613646130111746,,,
Ra,128,main,epsilon_0,0.00016470261583712668,0.005407396101296786,0.00014811221766405645,0.00341353349432762,,,
Ra,128,main,T_surf_K,0.00017226389096080847,0.005958266487763579,0.00018014435865759278,0.004088017107910304,,,
Ra,128,main,D_H2O_km,0.00035904575610822974,0.001510365932801653,0.0003845520423458653,0.0003171924747365168,,,
Ra,128,main,mu_ice_GPa,-5.4611194670541666e-05,0.0031295189488372327,9.497950563721412e-06,0.0006163168301876777,,,
Ra,128,main,Q_v_kJ_mol,0.015236237167213638,0.10709499719560885,0.7225461580768411,0.7550667146780511,,,
Ra,128,main,Q_b_kJ_mol,2.3487335485801064e-06,0.0001293315986455141,2.44428754435301e-08,9.368689041109245e-07,,,
Ra,128,main,H_rad_pW_kg,-0.0022609276660926917,0.007136750582088144,0.019338646736780568,0.015662063119401465,,,
Ra,128,main,f_porosity,7.360819355819616e-06,0.001991339963392598,3.549883131823861e-06,0.00019325651594015325,,,
Ra,256,main,q_basal_target_mW_m2,0.011639564033157088,0.034395287013440155,0.30070128041960054,0.812382532189502,,,
Ra,256,main,d_grain_mm,0.017513539987634316,0.3571544802455657,0.5355856288381013,9.864416008117486,,,
Ra,256,main,epsilon_0,0.0003139159373137543,0.00634533107793017,7.789852199024909e-05,0.0017791353165160448,,,
Ra,256,main,T_surf_K,0.00010252743867407415,0.002265891584989315,0.00010016951042120069,0.002263862548187833,,,
Ra,256,main,D_H2O_km,-1.0166604930140938e-05,0.0020284995295739715,0.0001157976348891409,0.0002680670141657455,,,
Ra,256,main,mu_ice_GPa,-9.418417894815786e-06,0.0004836811683734032,2.9558699612790107e-06,0.00010535510176415443,,,
Ra,256,main,Q_v_kJ_mol,0.017325427160001027,0.30958836804162326,0.2583550437992445,1.6866973347759013,,,
Ra,256,main,Q_b_kJ_mol,-6.121369332522808e-06,0.00021148213255138104,3.8297837659112597e-07,1.5963825149859616e-05,,,
Ra,256,main,H_rad_pW_kg,-2.7281451972342472e-05,0.01225018990689083,0.005913647385972483,0.013630288099610496,,,
Ra,256,main,f_porosity,5.829640287727221e-06,0.0005254954481863261,2.022177610482805e-06,8.261723501784431e-05,,,
Ra,512,main,q_basal_target_mW_m2,0.014130323817128341,0.012889352238759305,0.403493740772802,0.7385154850890595,,,
Ra,512,main,d_grain_mm,0.0260746748976784,0.06570953005850338,0.4798312597605954,1.125305677116081,,,
Ra,512,main,epsilon_0,0.0002743242069553979,0.0013607589812345568,0.00039046755147283536,0.0015476498972119394,,,
Ra,512,main,T_surf_K,-3.169522499478195e-05,0.00048424134551131894,0.00022876686747719442,0.0009832987442714533,,,
Ra,512,main,D_H2O_km,3.6874659786836656e-06,0.0004452249311700783,0.000147975493254238,0.00026408853200100813,,,
Ra,512,main,mu_ice_GPa,-7.128994891660984e-07,5.5076643870245904e-05,2.402419315136033e-06,1.2548589024925898e-05,,,
Ra,512,main,Q_v_kJ_mol,0.017122017488353836,0.06244647558729261,0.2862168554234673,0.510383054341136,,,
Ra,512,main,Q_b_kJ_mol,-3.9953986008933545e-06,2.719140920178057e-05,3.3011073264938055e-07,1.9778068965931356e-06,,,
Ra,512,main,H_rad_pW_kg,-0.0001543519823611214,0.0026036737258947795,0.0066233849842510135,0.011242583260377945,,,
Ra,512,main,f_porosity,7.043225801041846e-06,5.252055765721595e-05,2.0117033649885557e-06,9.79461272196503e-06,,,
Nu,128,main,q_basal_target_mW_m2,0.3574666114035674,0.209914094814871,0.8058707871360226,0.3195668329399967,,,
Nu,128,main,d_grain_mm,0.2033806442280755,0.24417228655032364,0.7045955960162861,0.42531170409286334,,,
Nu,128,main,epsilon_0,-0.0010156807060881436,0.005663926633501669,0.0007738597122891617,0.0007966480366557858,,,
Nu,128,main,T_surf_K,-0.0019290541506699291,0.0029031288373793447,0.0002764294242060883,0.0001841645405419155,,,
Nu,128,main,D_H2O_km,-0.00035036075386661055,0.0021760004089612806,0.00013021934481655912,0.00012943273795325963,,,
Nu,128,main,mu_ice_GPa,-0.00041446519628866434,0.0024365783458562503,0.00016174140351823106,0.00020491353590521247,,,
Nu,128,main,Q_v_kJ_mol,0.11835865373624592,0.07601572046482882,0.28801403338581655,0.12874351280124033,,,
Nu,128,main,Q_b_kJ_mol,0.0001007119805221748,0.00016221640231320688,1.1598113005882644e-06,1.521923301833243e-06,,,
Nu,128,main,H_rad_pW_kg,-0.007785955659962916,0.009472727861827925,0.0019046814319627187,0.0009161532995851183,,,
Nu,128,main,f_porosity,-0.0006908069039224188,0.001557331304740545,6.738901236797614e-05,8.34223428212191e-05,,,
Nu,256,main,q_basal_target_mW_m2,0.3040467580192997,0.11902009511424437,0.5754039935452161,0.2802560147516781,,,
Nu,256,main,d_grain_mm,0.23064392690778862,0.17060242671454537,0.5025677809188988,0.2959959051829446,,,
Nu,256,main,epsilon_0,-0.000865521942255161,0.005951350173343113,0.0007665654777377428,0.0005065986698339627,,,
Nu,256,main,T_surf_K,-0.0009111246272436287,0.001651784539261744,0.00021945643554218143,0.00011749963606515952,,,
Nu,256,main,D_H2O_km,-0.0010918380508537192,0.0018779329796603905,0.00013241781663516332,0.00010264549322944418,,,
Nu,256,main,mu_ice_GPa,-0.00044155884238996496,0.001246965959277743,0.00010155558876226035,9.674663093943375e-05,,,
