output,sample_size,index_type,factor,S1,S1_conf,ST,ST_conf,S2,S2_conf,skip_reason
Ra,512,main,H_rad_pW_kg,1.1194173424628324e-05,0.0030445497123455564,0.0058886934126066055,0.010582295030943135,,,
Ra,512,main,f_porosity,1.6210018287452545e-05,6.677461948995678e-05,1.3908340508560921e-06,6.272455888056063e-06,,,
Nu,128,main,q_basal_target_mW_m2,0.3120386113893897,0.17737265803053448,0.7368536641537654,0.30327141087723136,,,
Nu,128,main,d_grain_mm,0.2500179158761149,0.2552417591727052,0.7498347366864262,0.4422125314963533,,,
Nu,128,main,epsilon_0,0.013232672696888343,0.023695227704801907,0.0069814474867827886,0.006503939140061535,,,
Nu,128,main,T_surf_K,-0.0006841462715549501,0.004048289619141305,0.00034558161859954195,0.00014429330833211156,,,
Nu,128,main,D_H2O_km,-0.00035335737166691355,0.0013509810413205906,6.5161046506719e-05,6.332902473684476e-05,,,
Nu,128,main,mu_ice_GPa,-0.00654912599656977,0.008716031186273222,0.00035592994391514006,0.00038743352223768,,,
Nu,128,main,Q_v_kJ_mol,0.14789998525136833,0.08928188269970626,0.3281352056887035,0.16231317599543013,,,
Nu,128,main,Q_b_kJ_mol,0.00014281746865426893,0.00017490838906601756,1.1064222134135538e-06,1.2100015601000939e-06,,,
Nu,128,main,H_rad_pW_kg,-0.0019524406909738883,0.005642954951010798,0.0015871406015345007,0.0012759198160989073,,,
Nu,128,main,f_porosity,-0.0010264642507559494,0.0022741845652477417,3.3640713936520555e-05,5.329463490718862e-05,,,
Nu,256,main,q_basal_target_mW_m2,0.2500234618616943,0.10444934424132048,0.5112884989014017,0.24745371236254113,,,
Nu,256,main,d_grain_mm,0.29223689414062504,0.19160771544836575,0.5296034976248081,0.28776076727607813,,,
Nu,256,main,epsilon_0,-0.0020810542898995034,0.017423624938619417,0.0065355285867699665,0.004119556053146249,,,
Nu,256,main,T_surf_K,0.0001107416880981269,0.0019508114370359788,0.00025706514382338165,0.00011815301493849276,,,
Nu,256,main,D_H2O_km,-0.0009698952319064258,0.0016397049204177855,8.778879428289158e-05,7.658612067209389e-05,,,
Nu,256,main,mu_ice_GPa,-0.0036670969869916814,0.004480460465972692,0.00028766763308406344,0.00021143360404322854,,,
Nu,256,main,Q_v_kJ_mol,0.19438618362951685,0.10398757785162213,0.32107521303727876,0.16723645923068378,,,
